fiscalYear,currentValue,name,duns,multiYear
2018,224357.13,Wildflower International,619719693,true
2018,16067.04,Akira Technologies,605928246,true
2018,4973.52,Interactive Communications Solutions Group,45006140,false
2018,10659,Panamerica Computers,166669742,true
2018,13130,Blue Tech,121701957,true
2018,3370.25,DLT Solutions,786468199,true
2018,5200.2,Panamerica Computers,166669742,true
2018,66534.2,Panamerica Computers,166669742,true
2018,13325.32,Panamerica Computers,166669742,true
2018,2362.17,Panamerica Computers,166669742,true
2018,204000,Blue Tech,121701957,true
2018,10200,Blue Tech,121701957,true
2018,7380.79,Anacapa Micro Products,556496370,true
2018,364140,Blue Tech,121701957,true
2018,17235,Executive Information Systems,938289527,true
2018,46630.78,Avaya Federal Solutions,790472240,true
2018,7753.51,Panamerica Computers,166669742,true
2018,123000,FCN,615378007,true
2018,11085.39,Panamerica Computers,166669742,true
2018,6896,Blue Tech,121701957,true
2018,58917,Blue Tech,121701957,true
2018,41979.97,Blue Tech,121701957,true
2018,12710.13,Panamerica Computers,166669742,true
2018,18751.9,Blue Tech,121701957,true
2018,9228.75,FS Partners,78374094,true
2018,19085.79,Panamerica Computers,166669742,true
2018,10049.16,Anacapa Micro Products,556496370,true
2018,4798,Panamerica Computers,166669742,true
2018,3424.53,Anacapa Micro Products,556496370,true
2018,4500.54,Anacapa Micro Products,556496370,true
2018,5723.75,Panamerica Computers,166669742,true
2018,10296,Blue Tech,121701957,true
2018,11073,Blue Tech,121701957,true
2018,3463.7,Panamerica Computers,166669742,true
2018,3273.04,Panamerica Computers,166669742,true
2018,7857.5,Actionable Intelligence Technologies,109448030,true
2018,456454.5,Akira Technologies,605928246,true
2018,8909,Blue Tech,121701957,true
2018,16594.04,Blue Tech,121701957,true
2018,12550,Blue Tech,121701957,true
2018,14757.82,Panamerica Computers,166669742,true
2018,4567.4,C & C International Computers & Consultants,932469612,true
2018,286924.8,Knight Point Systems,622594492,true
2018,12125,C & C International Computers & Consultants,932469612,true
2018,15574.45,Blue Tech,121701957,true
2018,7475,Blue Tech,121701957,true
2018,19392.8,MCP Computer Products,22567908,true
2018,5098.57,Akira Technologies,605928246,true
2018,6751.1,Anacapa Micro Products,556496370,true
2018,23086.8,Panamerica Computers,166669742,true
2018,2939.6,Panamerica Computers,166669742,true
2018,12256,Blue Tech,121701957,true
2018,15685.65,Panamerica Computers,166669742,true
2018,29494.03,Avaya Federal Solutions,790472240,true
2018,12425.57,C & C International Computers & Consultants,932469612,true
2018,2802,Panamerica Computers,166669742,true
2018,6885.22,Anacapa Micro Products,556496370,true
2018,4608.21,Panamerica Computers,166669742,true
2018,61600,New Tech Solutions,20149303,true
2018,182500,C & C International Computers & Consultants,932469612,true
2018,4027.93,Panamerica Computers,166669742,true
2018,15236.82,Panamerica Computers,166669742,true
2018,5925.43,Panamerica Computers,166669742,true
2018,14400,Blue Tech,121701957,true
2018,5551,Blue Tech,121701957,true
2018,3749,Blue Tech,121701957,true
2018,2497,Blue Tech,121701957,true
2018,442538.28,Akira Technologies,605928246,true
2018,12389.98,Blue Tech,121701957,true
2018,16311.01,Anacapa Micro Products,556496370,true
2018,11957.5,Blue Tech,121701957,true
2018,12413.25,Blue Tech,121701957,true
2018,24797.24,Patriot Comm,78368261,true
2018,1830880.32,Acuity,103312802,false
2018,12100.93,Trofholz Technologies,119514144,true
2018,12394.1,Blue Tech,121701957,true
2018,9990,Cellebrite,33095568,true
2018,16740.24,Panamerica Computers,166669742,true
2018,1415807.88,Westwind Team,78374942,true
2018,56370.22,Emergent,781797712,true
2018,14150,Blue Tech,121701957,true
2018,691441.8,Emergent,781797712,true
2018,12810,Anacapa Micro Products,556496370,true
2018,10770.8,Blue Tech,121701957,true
2018,24025.02,Anacapa Micro Products,556496370,true
2018,8775,C & C International Computers & Consultants,932469612,true
2018,5667,Blue Tech,121701957,true
2018,3200,Akira Technologies,605928246,true
2018,6938.1,New Tech Solutions,20149303,true
2018,47567.5,V3 Gate Team,78374272,false
2018,2790.46,Akira Technologies,605928246,true
2018,8693.16,Panamerica Computers,166669742,true
2018,3045,Blue Tech,121701957,true
2018,31625,Blue Tech,121701957,true
2018,10985.25,Anacapa Micro Products,556496370,true
2018,34495,V3 Gate Team,78374272,false
2018,7290,C & C International Computers & Consultants,932469612,true
2018,13016.75,Blue Tech,121701957,true
2018,12735.02,Anacapa Micro Products,556496370,true
2018,2584723.2,Wexler Technical Solutions,184347024,true
2018,44725.87,Blue Tech,121701957,true
2018,88344.92,DLT Solutions,786468199,true
2018,30524,Executive Information Systems,938289527,true
2018,72217.07,Avaya Federal Solutions,790472240,true
2018,9077.9,New Tech Solutions,20149303,true
2018,37434,Westwind Team,78374942,true
2018,5168.26,Panamerica Computers,166669742,true
2018,77056.69,Blue Tech,121701957,true
2018,237693.84,Anacapa Micro Products,556496370,true
2018,29899.07,Avaya Federal Solutions,790472240,true
2018,12650,C & C International Computers & Consultants,932469612,true
2018,4163.6,Panamerica Computers,166669742,true
2018,3535.23,Panamerica Computers,166669742,true
2018,4053.46,Patriot Comm,78368261,true
2018,24445.3,Anacapa Micro Products,556496370,true
2018,21035.46,Panamerica Computers,166669742,true
2018,525464.75,Veteran Technology Partners II,81030226,false
2018,15000,Venture Netcomm,942320656,true
2018,10000,Venture Netcomm,942320656,true
2018,65975,C & C International Computers & Consultants,932469612,true
2018,21305.26,Four Points Technology,89896737,true
2018,24976.11,Panamerica Computers,166669742,true
2018,77349.47,Panamerica Computers,166669742,true
2018,165114.7,V3 Gate Team,78374272,false
2018,6977.97,FCN,615378007,true
2018,4922.8,Dell Marketing,877936518,true
2018,4365.63,Zones,195590237,false
2018,12374.92,Hawaiian Telcom Services Company,190856190,false
2018,114900,Swish Data Corporation,623506107,false
2018,3795,Metrotec,22676698,false
2018,5555,Vound Colorado,79453470,false
2018,59500,Safer Society Group Sweden,350663899,false
2018,10050,Magnet Forensics Usa,80001807,true
2018,57230,Fedresults,884261082,false
2018,24985,RSTUDIO,78643840,false
2018,6528,DialToneServices,80388745,true
2018,810334.46,Mavagi Enterprises,30963826,true
2018,169207287.3,Spectrum Security Services,618954465,true
2018,12594.14,Sharp Electronics Corporation,1818012,true
2018,9005.66,Ricoh Usa,43964519,true
2018,9134.97,Kyocera Document Solutions America,64465503,true
2018,16270.72,Kyocera Document Solutions America,64465503,true
2018,64508.84,Xerox Corporation,39860122,true
2018,48963,Sharp Electronics Corporation,1818012,true
2018,8778.61,Sharp Electronics Corporation,1818012,true
2018,10877.3,Sharp Electronics Corporation,1818012,true
2018,283843799.2,Ingenesis,19992424,true
2018,26782.2,Sharp Electronics Corporation,1818012,true
2018,9051,Sharp Electronics Corporation,1818012,true
2018,5494.06,Ricoh Usa,43964519,true
2018,9655.23,Sharp Electronics Corporation,1818012,true
2018,11543.19,Ricoh Usa,43964519,true
2018,10339.08,Canon U.S.A.,116194192,true
2018,514201.22,One Stop Environmental,806933284,true
2018,31367.43,Sharp Electronics Corporation,1818012,true
2018,47417.68,Proxdose Radiation Sensors,79845709,false
2018,142866923.2,CSI Aviation,102793460,true
2018,176837509.4,CSI Aviation,102793460,true
2018,56662002.61,CSI Aviation,102793460,true
2018,72212665.68,CSI Aviation,102793460,true
2018,69551277.83,CSI Aviation,102793460,true
2018,6039453.59,Creative Corrections,143530926,true
2018,5839779.02,XL Associates,608717450,true
2018,60659,National Commission on Correctional Health Care,167646140,true
2018,57750,American Correctional Association,74811571,true
2018,68150,Prado Family Shooting Range,64836799,true
2018,3748151.36,Danya International,9741190,false
2018,13804430.76,The Nakamoto Group,133090261,false
2018,18174243.98,Booz Allen Hamilton,6928857,true
2018,3117214.03,Deloitte Consulting,19121586,true
2018,1245845.68,Fleet Management Solutions,141544648,true
2018,453946.8,Migrant Clinicians Network,826662421,false
2018,41692,Best-TEC Asbestos Abatement,362572737,true
2018,1527165.6,Relx,877672683,true
2018,56800,American Alarm & Communications,62164900,false
2018,24650,County of Clark,30783757,true
2018,57099.9,Osirus,23170694,false
2018,,The Nakamoto Group,133090261,false
2018,3804198.35,McKinsey & Company,825229318,true
2018,12600,Maryland Dept of Public Safety & Correctional Services,879016178,false
2018,13294869,Aircraft Transport Services,12630106,true
2018,22766583.1,McKinsey & Company,825229318,true
2018,134984,Zephyr Aviation,790555457,true
2018,2335096,Creative Corrections,143530926,true
2018,73800.2,CSI Aviation,102793460,true
2018,143900.53,The Nakamoto Group,133090261,false
2018,39869,San Diego Association of Governments,94016941,true
2018,2021460,National Law Enforcement Telecommunications Systems,37619129,true
2018,168500,Presidential Aviation,36039951,true
2018,168764,Zephyr Aviation,790555457,true
2018,173600,Global Reach Petroleum,80511443,true
2018,134500,Presidential Aviation,36039951,true
2018,,Asset Protection & Security Services,9741828,true
2018,,CoreCivic,159734151,true
2018,908595.72,Ben Fitzgerald Real Estate Services,53117149,true
2018,2811188.64,The Nakamoto Group,133090261,false
2018,,The Geo Group,612706465,true
2018,17728.8,Ricoh Usa,43964519,true
2018,,The Geo Group,612706465,true
2018,,Trailboss Enterprises,879740454,true
2018,,Jasper Sawyer Company,969820914,true
2018,66052.34,Stat Courier Service,45155244,false
2018,42255.03,Xerox Corporation,39860122,true
2018,10723.89,Canon U.S.A.,116194192,true
2018,17129.45,Xerox Corporation,39860122,true
2018,33421.24,Xerox Corporation,39860122,true
2018,20719,Xerox Corporation,39860122,true
2018,10861,Xerox Corporation,39860122,true
2018,240891.23,Xerox Corporation,39860122,true
2018,22066.59,Xerox Corporation,39860122,true
2018,12514.84,Xerox Corporation,39860122,true
2018,12106.08,Xerox Corporation,39860122,true
2018,20771.18,Xerox Corporation,39860122,true
2018,5284.58,Ricoh Usa,43964519,true
2018,33123.08,Ricoh Usa,43964519,true
2018,19012.49,Konica Minolta Business Solutions U.S.A.,626578041,true
2018,363383.4,Air Management Solutions,27287429,false
2018,18064.2,Neo Technologies,613208388,false
2018,80047.49,Copier Fax Business Technologies,621647056,false
2018,22043.82,Aramark Uniform & Career Apparel,88389739,true
2018,,Quality Coast,791120124,true
2018,119129.6,Document Imaging Dimensions,38062712,true
2018,63341.25,Pacific Link International,809643125,true
2018,33299.34,Konica Minolta Business Solutions U.S.A.,626578041,true
2018,81938,Data-Pages,56294614,false
2018,14921.42,Konica Minolta Business Solutions U.S.A.,626578041,true
2018,58195.56,Uniforms Manufacturing,98009814,true
2018,18435.09,Xerox Corporation,39860122,true
2018,49500,R A Mechanical & Sons,932463313,true
2018,45707.67,B.V. Oil Company,107689713,true
2018,186300,Good Source Solutions,158110697,true
2018,,J.P. Industries,958098352,true
2018,,Akima Global Services,832895085,true
2018,,B.i.,94160959,true
2018,,M V M,38049532,true
2018,5135635.83,Alutiiq Diversified Services,784737723,true
2018,726002.65,Bromberg & Associates,949053185,false
2018,105712359.3,Trailboss Enterprises,879740454,true
2018,211106.4,Jasper Sawyer Company,969820914,true
2018,153381.56,Trinity Services Group,621804913,false
2018,40079.28,New Life Chinese Laundry,29127727,true
2018,132859.67,Buddy’S Snack Bar,828164087,false
2018,37080,Act Services,78360656,true
2018,1837,Texas Commission on Environmental Quality,808805154,true
2018,5550,County of Lane,30786248,false
2018,,Ahtna Support and Training Services,609636910,true
2018,,Akima Global Services,832895085,true
2018,,Eclipse Business Group,828373006,true
2018,,The Geo Group,612706465,true
2018,,Jesuit Refugee Service USA,112281840,true
2018,,Global Precision Systems,805596710,true
2018,,The Geo Group,612706465,true
2018,22368,Allways Shred,932061653,false
2018,33398811.88,Booz Allen Hamilton,6928857,true
2018,2038901.19,Jesuit Refugee Service USA,112281840,true
2018,15840,Language Training Center,939827127,false
2018,24816.72,Brown Point Facility Management Solutions,80438446,false
2018,73463.55,Sperry West,786235663,true
2018,3201031.67,Guidehouse,79529872,true
2018,25999.2,California Highway Patrolman’S Club,111899506,false
2018,28406.2,Unifirst Corporation,126166768,true
2018,37250,Wolcott Guns,827284519,false
2018,29648,Utah Communications Authority,1376735,false
2018,5751,County of Musselshell,46263810,false
2018,960,County of Bonner,603547944,true
2018,945,County of Latah,111642997,true
2018,2850,County of Twin Falls,70922810,false
2018,28000,Pacer Service Center,942273863,true
2018,44939.12,Arcos de Oro,832229079,false
2018,618758.43,Blueline Tactical and Police Supply,57900928,true
2018,165800,Elite Shooting Sports,79488432,true
2018,21380,Talton Communications,136890881,true
2018,,"MacRo Companies, Inc. of Delaware",34302497,true
2018,2936293.39,M V M,38049532,true
2018,3663439.68,XL Associates,608717450,true
2018,93149444.76,Asset Protection & Security Services,9741828,true
2018,854980.84,American Purchasing Services,62722038,true
2018,53115,National Commission on Correctional Health Care,167646140,true
2018,35935.2,Metro Office Products,791326312,true
2018,616312.45,TQM,883012874,true
2018,4336875.83,G4S Secure Solutions USA,1903723,true
2018,382866.45,Jasper Sawyer Company,969820914,true
2018,51229874.37,M V M,38049532,true
2018,107217703.2,B.i.,94160959,true
2018,181125,Hariom,198705100,true
2018,30675602.15,The Geo Group,612706465,true
2018,1911358.29,Geo Care,79787440,true
2018,2462750.98,Thundercat Technology,809887164,true
2018,2147276.63,Geo Care,79787440,true
2018,2190859.07,Geo Care,79787440,true
2018,1908606.19,Geo Care,79787440,true
2018,1956129.3,Geo Care,79787440,true
2018,39239793.7,Global Precision Systems,805596710,true
2018,61351497.14,The Geo Group,612706465,true
2018,1281000,Laboratory Corporation of America,32093028,true
2018,18000,Town of Islip,947905766,false
2018,26883,World Wide Enterprises,624462131,false
2018,27595.2,County of San Diego,31779838,true
2018,18168,BNC Enterprises,70965805,true
2018,19776,City of Long Beach,197871515,true
2018,426055.32,Hudson River Park Trust,803838374,true
2018,2955.85,Compass House,781162391,false
2018,38280,Hartford Parking Authority,131242658,false
2018,18360,County of Kern,146708227,false
2018,13387.94,Time Warner Cable Enterprises,790784474,true
2018,34350.86,Infocus Health,965708477,false
2018,16984.92,Department of Emergency Services and Public Protection,171880859,true
2018,3548,Marentco,10552933,false
2018,53419.08,Pacific Link International,809643125,true
2018,44496,B & K Technology Solutions,139397058,true
2018,44358746.85,Maxim Healthcare Services,606290401,true
2018,6768,Millennium Health & Fitness,26173034,true
2018,,CoreCivic,159734151,true
2018,,The Geo Group,612706465,true
2018,,Global Precision Systems,805596710,true
2018,,M V M,38049532,true
2018,17356.68,The Geo Group,612706465,true
2018,1852908.95,Lionbridge Global Solutions II,134265938,true
2018,8969.4,AF&S Products & Services,606936271,true
2018,4263100,G4S Secure Solutions USA,1903723,true
2018,1080484.82,Jesuit Refugee Service USA,112281840,true
2018,2426.64,Galls,42598482,true
2018,2923742.16,M V M,38049532,true
2018,44289650.37,CoreCivic,159734151,true
2018,4796046.28,G4S Secure Solutions USA,1903723,true
2018,23854979.6,CoreCivic,159734151,true
2018,99919.05,Premier & Companies,784141384,true
2018,2391666.48,G4S Secure Solutions USA,1903723,true
2018,6894.48,Lighted Signs Direct,787227599,false
2018,3970.32,Galls,42598482,true
2018,3414654.66,M V M,38049532,true
2018,28975,Galls,42598482,true
2018,6930.04,Advanced Educational Products,966326514,true
2018,133837.2,XRAD Tele-Services,167448955,true
2018,2851600,Guidehouse,79529872,true
2018,299448.4,XL Associates,608717450,true
